+++ BI Server - begin +++
Name, Description
SBA,BI Reporting Server
+++ BI Server - end +++

+++ BI Report - begin +++
Name,Server,Folder,Description
RACE_PROD,SBA,SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD,RACE_PROD[A56RQPC2.AY0001BS]
+++ BI Report - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,_016_RAC_FACT_GENERAL
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016lasr,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Model - end +++

+++ BI Query Member - begin +++
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_FACT_GENERAL.CO_RUOLO,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>._016_RAC_FACT_GENERAL.CO_RUOLO,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_FACT_GENERAL.CO_RUOLO
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_FACT_GENERAL.MACRO_TP_PROD,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>._016_RAC_FACT_GENERAL.MACRO_TP_PROD,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_FACT_GENERAL.MACRO_TP_PROD
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_FACT_GENERAL.PD_MEDIA,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>._016_RAC_FACT_GENERAL.PD_MEDIA,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_FACT_GENERAL.PD_MEDIA
RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>.DATASOURCE__016_RAC_FACT_GENERAL.PD_MEDIA_YTD,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>._016_RAC_FACT_GENERAL.PD_MEDIA_YTD,SBA.Team_SAS_VA_016<dbms=Relational::instance=file>.Memory Library._016_RAC_FACT_GENERAL.PD_MEDIA_YTD
+++ BI Relationship - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_FACT_GENERAL,WorkTable<SBA/WORK>,_016_RAC_FACT_GENERAL
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
WorkTable,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_Join,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
Join,WorkTable<SBA/WORK>,Join
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
WorkTable,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_Join,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
Join,WorkTable<SBA/WORK>,Join
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
WorkTable,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_Join,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
Join,WorkTable<SBA/WORK>,Join
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
WorkTable,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_Join,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
Join,WorkTable<SBA/WORK>,Join
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
WorkTable,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Join
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_FACT,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_FACT,t016stg<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Staging/Team_SAS_VA_016 - Staging Library>,_016_RAC_FACT
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016stg,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_RACE_FACT,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RACE_FACT
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
RACE_FACT,L_INPUT<SBA>,RACE_FACT
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
L_INPUT,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RACE_FACT
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_NAS016_DIM_BUSINESS_LINE,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NAS016_DIM_BUSINESS_LINE
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
NAS016_DIM_BUSINESS_LINE,t016stg<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Staging/Team_SAS_VA_016 - Staging Library>,NAS016_DIM_BUSINESS_LINE
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016stg,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NAS016_DIM_BUSINESS_LINE
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_NAS016_DIM_PROFIT_CENTRE,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NAS016_DIM_PROFIT_CENTRE
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
NAS016_DIM_PROFIT_CENTRE,t016stg<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Staging/Team_SAS_VA_016 - Staging Library>,NAS016_DIM_PROFIT_CENTRE
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016stg,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NAS016_DIM_PROFIT_CENTRE
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_NAS016_DIM_TAB_STRU,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NAS016_DIM_TAB_STRU
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
NAS016_DIM_TAB_STRU,t016stg<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Staging/Team_SAS_VA_016 - Staging Library>,NAS016_DIM_TAB_STRU
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016stg,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NAS016_DIM_TAB_STRU
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE_Dim_business_line_custom,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Dim_business_line_custom
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
Dim_business_line_custom,t016stg<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Staging/Team_SAS_VA_016 - Staging Library>,Dim_business_line_custom
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016stg,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,Dim_business_line_custom
+++ BI Model - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_TREND
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_TREND,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/>,_016_RAC_TREND
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016lasr,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_TREND
+++ BI Model - end +++

+++ BI Query Member - begin +++
Name,Query,Report,Expression,Description
DT_PERIODO_RIFERIMENTO, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DT_PERIODO_RIFERIMENTO,"Source: T016LASR._016_RAC_TREND"
FLAG, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,FLAG,"Source: T016LASR._016_RAC_TREND"
PERIODO, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,PERIODO,"Source: T016LASR._016_RAC_TREND"
CO_BUSINESS_LINE_ACTUAL, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_BUSINESS_LINE_ACTUAL,"Source: T016LASR._016_RAC_TREND"
CO_PROFIT_CENTRE_ACTUAL, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_PROFIT_CENTRE_ACTUAL,"Source: T016LASR._016_RAC_TREND"
CO_BUSINESS_LINE_LEV2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_BUSINESS_LINE_LEV2,"Source: T016LASR._016_RAC_TREND"
CO_BUSINESS_LINE_LEV3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_BUSINESS_LINE_LEV3,"Source: T016LASR._016_RAC_TREND"
FLAG_SHADOW, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,FLAG_SHADOW,"Source: T016LASR._016_RAC_TREND"
CO_PRODUCT_CDG, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_PRODUCT_CDG,"Source: T016LASR._016_RAC_TREND"
CO_PRODUCT_CDG_LEV1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_PRODUCT_CDG_LEV1,"Source: T016LASR._016_RAC_TREND"
DL_PRODUCT_CDG_LEV1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DL_PRODUCT_CDG_LEV1,"Source: T016LASR._016_RAC_TREND"
CO_PRODUCT_CDG_LEV2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_PRODUCT_CDG_LEV2,"Source: T016LASR._016_RAC_TREND"
CO_STRUTTURA_L1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA_L1,"Source: T016LASR._016_RAC_TREND"
DE_STRUTTURA_L1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DE_STRUTTURA_L1,"Source: T016LASR._016_RAC_TREND"
CO_STRUTTURA_L2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA_L2,"Source: T016LASR._016_RAC_TREND"
DE_STRUTTURA_L2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DE_STRUTTURA_L2,"Source: T016LASR._016_RAC_TREND"
CO_STRUTTURA_L3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,CO_STRUTTURA_L3,"Source: T016LASR._016_RAC_TREND"
DE_STRUTTURA_L3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DE_STRUTTURA_L3,"Source: T016LASR._016_RAC_TREND"
DL_PRODUCT_CDG_LEV2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DL_PRODUCT_CDG_LEV2,"Source: T016LASR._016_RAC_TREND"
IM_MOL_TOT, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_MOL_TOT,"Source: T016LASR._016_RAC_TREND"
IM_EL_REG, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_EL_REG,"Source: T016LASR._016_RAC_TREND"
NUM_RWA, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA,"Source: T016LASR._016_RAC_TREND"
IM_MOL_TOT_Q1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_MOL_TOT_Q1,"Source: T016LASR._016_RAC_TREND"
IM_MOL_TOT_Q2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_MOL_TOT_Q2,"Source: T016LASR._016_RAC_TREND"
IM_MOL_TOT_Q3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_MOL_TOT_Q3,"Source: T016LASR._016_RAC_TREND"
IM_MOL_TOT_Q4, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_MOL_TOT_Q4,"Source: T016LASR._016_RAC_TREND"
IM_MOL_TOT_AP, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_MOL_TOT_AP,"Source: T016LASR._016_RAC_TREND"
IM_MOL_TOT_AC, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_MOL_TOT_AC,"Source: T016LASR._016_RAC_TREND"
IM_EL_REG_Q1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_EL_REG_Q1,"Source: T016LASR._016_RAC_TREND"
IM_EL_REG_Q2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_EL_REG_Q2,"Source: T016LASR._016_RAC_TREND"
IM_EL_REG_Q3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_EL_REG_Q3,"Source: T016LASR._016_RAC_TREND"
IM_EL_REG_Q4, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_EL_REG_Q4,"Source: T016LASR._016_RAC_TREND"
IM_EL_REG_AC, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_EL_REG_AC,"Source: T016LASR._016_RAC_TREND"
NUM_RWA_Q1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q1,"Source: T016LASR._016_RAC_TREND"
NUM_RWA_Q2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q2,"Source: T016LASR._016_RAC_TREND"
NUM_RWA_Q3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q3,"Source: T016LASR._016_RAC_TREND"
NUM_RWA_Q4, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_Q4,"Source: T016LASR._016_RAC_TREND"
NUM_RWA_AP, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_AP,"Source: T016LASR._016_RAC_TREND"
NUM_RWA_AC, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NUM_RWA_AC,"Source: T016LASR._016_RAC_TREND"
IM_EL_REG_AP, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,IM_EL_REG_AP,"Source: T016LASR._016_RAC_TREND"
GG_PROGR_ANNO, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,GG_PROGR_ANNO,"Source: T016LASR._016_RAC_TREND"
FLAG_ALFA, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,FLAG_ALFA,"Source: T016LASR._016_RAC_TREND"
TIPO_MOL, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,TIPO_MOL,"Source: T016LASR._016_RAC_TREND"
NNII_Q3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NNII_Q3,"Source: T016LASR._016_RAC_TREND"
NII_Q4, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NII_Q4,"Source: T016LASR._016_RAC_TREND"
NNII_Q4, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NNII_Q4,"Source: T016LASR._016_RAC_TREND"
NII, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NII,"Source: T016LASR._016_RAC_TREND"
NII_Q1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NII_Q1,"Source: T016LASR._016_RAC_TREND"
NII_AC, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NII_AC,"Source: T016LASR._016_RAC_TREND"
NNII_Q2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NNII_Q2,"Source: T016LASR._016_RAC_TREND"
NII_Q2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NII_Q2,"Source: T016LASR._016_RAC_TREND"
NII_Q3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NII_Q3,"Source: T016LASR._016_RAC_TREND"
NII_AP, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NII_AP,"Source: T016LASR._016_RAC_TREND"
NNII_Q1, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NNII_Q1,"Source: T016LASR._016_RAC_TREND"
NNII_AP, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NNII_AP,"Source: T016LASR._016_RAC_TREND"
NNII_AC, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NNII_AC,"Source: T016LASR._016_RAC_TREND"
NNII, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,NNII,"Source: T016LASR._016_RAC_TREND"
RWA_AVG, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,RWA_AVG,"Source: T016LASR._016_RAC_TREND"
DL_BUSINESS_LINE_LEV2, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DL_BUSINESS_LINE_LEV2,"Source: T016LASR._016_RAC_TREND"
DL_BUSINESS_LINE_LEV3, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DL_BUSINESS_LINE_LEV3,"Source: T016LASR._016_RAC_TREND"
DT_AGG, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DT_AGG,"Source: T016LASR._016_RAC_TREND"
DL_BUSINESS_LINE_LEV5, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DL_BUSINESS_LINE_LEV5,"Source: T016LASR._016_RAC_TREND"
DL_BUSINESS_LINE_LEV4, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,DL_BUSINESS_LINE_LEV4,"Source: T016LASR._016_RAC_TREND"
GG_ANNO, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"doy(mdy(12,31,year(${<D::_016_RAC_TREND.DT_PERIODO_RIFERIMENTO>,binned})))","Source: T016LASR._016_RAC_TREND"
NII (mln), DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"div(${<D::_016_RAC_TREND.NII>,raw},1000000.0)","Source: T016LASR._016_RAC_TREND"
EL (mln), DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"div(${<D::_016_RAC_TREND.IM_EL_REG>,raw},1000000.0)","Source: T016LASR._016_RAC_TREND"
NNII (mln), DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"div(${<D::_016_RAC_TREND.NNII>,raw},1000000.0)","Source: T016LASR._016_RAC_TREND"
Componenti, DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"'Componenti'","Source: T016LASR._016_RAC_TREND"
RWA AVG (mln), DATASOURCE__016_RAC_TREND,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"div(${<D::_016_RAC_TREND.RWA_AVG>,raw},1000000.0)","Source: T016LASR._016_RAC_TREND"
